관측분야 : 지상기상관측
조회기간 : 임의기간(시별): 2014-01-01 00시 ~ 2014-12-31 23시
관측지점 : 서울(108)
출력기후요소 : 기온,강수량,풍속,해면기압,풍향

지점번호,지점,일시,기온 (℃),시간강수량 (mm),풍향 (deg),풍속 (m/s),해면기압 (hPa),원시자료
108,서울,2014-11-04 15,18.4,,230.0,2.8,1020.3,
108,서울,2014-11-04 16,17.5,,270.0,3.7,1020.4,
108,서울,2014-11-04 17,16.0,,270.0,3.2,1020.5,
108,서울,2014-11-04 18,13.9,,270.0,3.0,1021.2,
108,서울,2014-11-04 19,12.9,,290.0,2.5,1021.5,
108,서울,2014-11-04 20,12.1,,290.0,2.2,1021.8,
108,서울,2014-11-04 21,11.3,,0.0,0.2,1022.2,
108,서울,2014-11-04 22,10.4,,0.0,0.4,1022.4,
108,서울,2014-11-04 23,9.8,,50.0,1.4,1022.6,
108,서울,2014-11-05 00,9.0,,20.0,0.6,1022.5,
108,서울,2014-11-05 01,8.3,,20.0,1.4,1022.4,
108,서울,2014-11-05 02,8.1,,20.0,1.3,1022.5,
108,서울,2014-11-05 03,7.7,,20.0,2.2,1022.3,
108,서울,2014-11-05 04,7.3,,50.0,2.4,1022.1,
108,서울,2014-11-05 05,6.8,,50.0,1.9,1021.9,
108,서울,2014-11-05 06,6.5,,50.0,1.7,1021.9,
108,서울,2014-11-05 07,6.6,,50.0,2.1,1022.1,
108,서울,2014-11-05 08,7.5,,70.0,1.9,1022.8,
108,서울,2014-11-05 09,9.7,,70.0,1.3,1022.8,
108,서울,2014-11-05 10,12.5,,70.0,1.4,1022.4,
108,서울,2014-11-05 11,14.9,,110.0,1.2,1021.9,
108,서울,2014-11-05 12,17.2,,230.0,2.3,1021.1,
108,서울,2014-11-05 13,18.4,,230.0,2.3,1019.9,
108,서울,2014-11-05 14,17.3,,200.0,3.0,1019.1,
108,서울,2014-11-05 15,17.0,,230.0,4.3,1018.9,
108,서울,2014-11-05 16,16.1,,270.0,3.2,1019.0,
108,서울,2014-11-05 17,15.3,,270.0,3.7,1019.2,
108,서울,2014-11-05 18,14.5,,270.0,2.7,1019.1,
108,서울,2014-11-05 19,14.2,,270.0,2.1,1019.5,
108,서울,2014-11-05 20,13.9,,270.0,2.0,1019.6,
108,서울,2014-11-05 21,13.6,,340.0,0.7,1020.1,
108,서울,2014-11-05 22,13.1,,20.0,0.9,1020.0,
108,서울,2014-11-05 23,12.8,,250.0,0.6,1020.1,
108,서울,2014-11-06 00,13.2,,250.0,0.9,1019.6,
108,서울,2014-11-06 01,12.9,,0.0,0.2,1019.6,
108,서울,2014-11-06 02,12.8,,360.0,0.6,1020.1,
108,서울,2014-11-06 03,12.3,,0.0,0.4,1019.8,
108,서울,2014-11-06 04,12.3,,20.0,0.7,1019.8,
108,서울,2014-11-06 05,12.2,,20.0,2.2,1019.3,
108,서울,2014-11-06 06,12.0,,50.0,1.8,1019.2,
108,서울,2014-11-06 07,12.0,,20.0,1.0,1019.5,
108,서울,2014-11-06 08,12.0,,20.0,1.7,1020.1,
108,서울,2014-11-06 09,12.5,0.5,0.0,0.3,1020.6,
108,서울,2014-11-06 10,13.4,,20.0,0.7,1020.9,
108,서울,2014-11-06 11,15.5,,250.0,1.5,1020.7,
108,서울,2014-11-06 12,16.8,,290.0,1.9,1019.8,
108,서울,2014-11-06 13,17.3,,320.0,2.2,1019.2,
108,서울,2014-11-06 14,17.4,,320.0,2.8,1019.1,
108,서울,2014-11-06 15,17.5,,290.0,3.3,1019.1,
108,서울,2014-11-06 16,17.4,,290.0,3.6,1019.3,
108,서울,2014-11-06 17,16.6,,270.0,3.7,1019.8,
108,서울,2014-11-06 18,15.1,,340.0,1.7,1020.2,
108,서울,2014-11-06 19,14.2,,340.0,2.7,1020.9,
108,서울,2014-11-06 20,13.3,,290.0,2.7,1021.6,
108,서울,2014-11-06 21,12.2,,290.0,3.1,1022.1,
108,서울,2014-11-06 22,11.3,,290.0,2.0,1022.6,
108,서울,2014-11-06 23,10.5,,270.0,3.4,1022.9,
108,서울,2014-11-07 00,9.5,,270.0,2.7,1022.7,
108,서울,2014-11-07 01,8.5,,290.0,2.1,1022.7,
108,서울,2014-11-07 02,7.8,,270.0,3.3,1023.3,
108,서울,2014-11-07 03,7.2,,270.0,2.5,1023.6,
108,서울,2014-11-07 04,6.5,,270.0,2.0,1023.9,
108,서울,2014-11-07 05,5.9,,250.0,0.5,1024.1,
108,서울,2014-11-07 06,5.5,,290.0,1.7,1024.8,
108,서울,2014-11-07 07,5.1,,0.0,0.2,1025.1,
108,서울,2014-11-07 08,5.5,,50.0,1.7,1025.6,
108,서울,2014-11-07 09,7.8,,20.0,1.1,1026.1,
108,서울,2014-11-07 10,11.1,,110.0,1.6,1025.8,
108,서울,2014-11-07 11,12.6,,70.0,1.0,1025.4,
108,서울,2014-11-07 12,13.4,,180.0,1.3,1025.2,
108,서울,2014-11-07 13,15.2,,230.0,3.2,1025.1,
108,서울,2014-11-07 14,16.3,,250.0,3.7,1024.7,
108,서울,2014-11-07 15,16.3,,230.0,3.5,1024.3,
108,서울,2014-11-07 16,15.8,,230.0,3.4,1024.5,
108,서울,2014-11-07 17,13.5,,270.0,3.3,1024.8,
108,서울,2014-11-07 18,11.9,,290.0,3.9,1025.5,
108,서울,2014-11-07 19,10.4,,290.0,2.1,1026.2,
108,서울,2014-11-07 20,9.7,,270.0,1.6,1026.2,
108,서울,2014-11-07 21,9.1,,270.0,1.3,1026.5,
108,서울,2014-11-07 22,8.2,,270.0,0.7,1026.6,
108,서울,2014-11-07 23,7.9,,340.0,0.5,1026.9,
108,서울,2014-11-08 00,7.5,,290.0,0.8,1027.0,
108,서울,2014-11-08 01,7.3,,50.0,1.1,1026.8,
108,서울,2014-11-08 02,7.2,,70.0,1.4,1026.7,
108,서울,2014-11-08 03,7.2,,20.0,1.4,1026.5,
108,서울,2014-11-08 04,6.9,,20.0,1.0,1026.5,
108,서울,2014-11-08 05,7.3,,20.0,1.2,1026.3,
108,서울,2014-11-08 06,7.5,,20.0,0.7,1026.3,
108,서울,2014-11-08 07,7.9,,0.0,0.3,1026.5,
108,서울,2014-11-08 08,8.1,,20.0,0.7,1026.5,
108,서울,2014-11-08 09,8.9,,50.0,1.4,1026.7,
108,서울,2014-11-08 10,10.3,,50.0,1.2,1026.4,
108,서울,2014-11-08 11,11.8,,0.0,0.2,1026.0,
108,서울,2014-11-08 12,12.0,,0.0,0.3,1025.0,
108,서울,2014-11-08 13,12.7,,360.0,0.8,1024.1,
108,서울,2014-11-08 14,12.9,,290.0,3.0,1023.7,
108,서울,2014-11-08 15,14.3,,0.0,0.4,1023.2,
108,서울,2014-11-08 16,14.9,,230.0,1.0,1023.3,
108,서울,2014-11-08 17,13.3,,270.0,3.6,1023.1,
108,서울,2014-11-08 18,11.8,,270.0,1.8,1023.0,
108,서울,2014-11-08 19,10.8,,270.0,3.2,1023.6,
108,서울,2014-11-08 20,10.1,,290.0,2.9,1023.7,
108,서울,2014-11-08 21,9.5,,270.0,1.7,1023.9,
108,서울,2014-11-08 22,9.2,,250.0,1.6,1024.1,
108,서울,2014-11-08 23,8.9,,0.0,0.4,1023.9,
108,서울,2014-11-09 00,8.3,,270.0,1.7,1023.8,
108,서울,2014-11-09 01,8.6,,270.0,3.5,1023.9,
108,서울,2014-11-09 02,8.6,,270.0,2.7,1024.1,
108,서울,2014-11-09 03,8.3,,270.0,1.7,1024.0,
108,서울,2014-11-09 04,7.7,,270.0,3.1,1024.2,
108,서울,2014-11-09 05,7.2,,290.0,3.2,1024.1,
108,서울,2014-11-09 06,6.7,,320.0,0.9,1024.5,
108,서울,2014-11-09 07,6.3,,290.0,2.2,1024.4,
108,서울,2014-11-09 08,6.6,,290.0,2.6,1024.9,
108,서울,2014-11-09 09,8.1,,290.0,3.2,1025.4,
108,서울,2014-11-09 10,10.1,,270.0,2.8,1025.3,
108,서울,2014-11-09 11,12.1,,270.0,3.0,1025.0,
108,서울,2014-11-09 12,13.0,,290.0,3.3,1024.5,
108,서울,2014-11-09 13,14.2,,270.0,2.7,1023.5,
108,서울,2014-11-09 14,14.6,,320.0,2.8,1022.7,
108,서울,2014-11-09 15,15.2,,290.0,3.0,1022.6,
108,서울,2014-11-09 16,14.6,,290.0,3.4,1022.4,
108,서울,2014-11-09 17,13.5,,270.0,3.5,1022.4,
108,서울,2014-11-09 18,11.8,,290.0,1.2,1022.6,
108,서울,2014-11-09 19,10.4,,0.0,0.4,1022.9,
108,서울,2014-11-09 20,9.7,,290.0,1.1,1023.3,
108,서울,2014-11-09 21,9.2,,290.0,1.5,1023.5,
108,서울,2014-11-09 22,8.3,,290.0,0.5,1023.9,
108,서울,2014-11-09 23,8.0,,320.0,2.5,1023.9,
108,서울,2014-11-10 00,7.4,,320.0,0.5,1024.0,
108,서울,2014-11-10 01,6.7,,320.0,1.4,1023.9,
108,서울,2014-11-10 02,6.3,,340.0,1.0,1024.1,
108,서울,2014-11-10 03,5.3,,50.0,0.7,1024.3,
108,서울,2014-11-10 04,5.1,,20.0,0.7,1024.3,
108,서울,2014-11-10 05,4.5,,20.0,0.7,1024.3,
108,서울,2014-11-10 06,4.3,,0.0,0.3,1024.3,
108,서울,2014-11-10 07,3.8,,20.0,1.9,1024.5,
108,서울,2014-11-10 08,3.8,,50.0,2.1,1025.1,
108,서울,2014-11-10 09,6.5,,50.0,2.3,1024.9,
108,서울,2014-11-10 10,9.5,,50.0,1.9,1024.6,
108,서울,2014-11-10 11,12.1,,110.0,1.8,1024.1,
108,서울,2014-11-10 12,13.5,,70.0,1.1,1023.1,
108,서울,2014-11-10 13,15.5,,200.0,2.4,1022.1,
108,서울,2014-11-10 14,16.2,,270.0,2.5,1021.6,
108,서울,2014-11-10 15,16.4,,250.0,3.4,1021.1,
108,서울,2014-11-10 16,16.0,,320.0,1.5,1021.0,
108,서울,2014-11-10 17,14.3,,290.0,2.5,1020.7,
108,서울,2014-11-10 18,12.4,,290.0,1.3,1020.8,
108,서울,2014-11-10 19,11.3,,290.0,3.5,1021.2,
108,서울,2014-11-10 20,10.2,,230.0,1.7,1021.3,
108,서울,2014-11-10 21,9.4,,270.0,3.7,1021.4,
108,서울,2014-11-10 22,9.1,,270.0,1.5,1021.5,
108,서울,2014-11-10 23,8.6,,0.0,0.4,1021.4,
108,서울,2014-11-11 00,7.7,,50.0,1.9,1021.1,
108,서울,2014-11-11 01,7.1,,20.0,1.2,1021.1,
108,서울,2014-11-11 02,6.6,,50.0,2.2,1020.7,
108,서울,2014-11-11 03,6.2,,0.0,0.3,1020.8,
108,서울,2014-11-11 04,5.8,,50.0,2.0,1020.1,
108,서울,2014-11-11 05,5.6,,50.0,2.6,1020.0,
108,서울,2014-11-11 06,5.2,,20.0,0.7,1020.0,
108,서울,2014-11-11 07,4.7,,20.0,0.6,1019.6,
108,서울,2014-11-11 08,4.7,,20.0,1.5,1020.0,
108,서울,2014-11-11 09,6.6,,20.0,2.3,1019.8,
108,서울,2014-11-11 10,9.0,,50.0,1.9,1018.9,
108,서울,2014-11-11 11,11.2,,50.0,1.6,1018.0,
108,서울,2014-11-11 12,12.4,,250.0,1.5,1017.3,
108,서울,2014-11-11 13,13.2,,290.0,2.1,1016.4,
108,서울,2014-11-11 14,13.9,,270.0,3.1,1015.7,
108,서울,2014-11-11 15,13.6,,320.0,2.3,1014.7,
108,서울,2014-11-11 16,13.7,,250.0,3.1,1014.6,
108,서울,2014-11-11 17,12.3,,290.0,4.0,1014.7,
108,서울,2014-11-11 18,11.4,,270.0,3.4,1014.7,
108,서울,2014-11-11 19,10.8,,270.0,1.8,1014.7,
108,서울,2014-11-11 20,10.2,,290.0,0.6,1014.3,
108,서울,2014-11-11 21,10.0,,50.0,2.2,1013.3,
108,서울,2014-11-11 22,10.0,,110.0,0.5,1012.9,
108,서울,2014-11-11 23,10.9,,180.0,2.0,1012.2,
108,서울,2014-11-12 00,9.7,2.0,200.0,4.8,1012.0,
108,서울,2014-11-12 01,9.7,,200.0,3.3,1011.0,
108,서울,2014-11-12 02,9.8,,230.0,3.1,1011.0,
108,서울,2014-11-12 03,9.6,5.0,270.0,6.1,1010.5,
108,서울,2014-11-12 04,9.5,,270.0,3.9,1010.2,
108,서울,2014-11-12 05,9.6,,270.0,3.8,1010.0,
108,서울,2014-11-12 06,9.0,0.0,290.0,6.3,1010.3,
108,서울,2014-11-12 07,7.9,,270.0,5.9,1010.9,
108,서울,2014-11-12 08,6.5,,270.0,6.3,1012.2,
108,서울,2014-11-12 09,6.9,,270.0,4.8,1013.3,
108,서울,2014-11-12 10,7.7,,290.0,4.3,1013.3,
108,서울,2014-11-12 11,8.5,,270.0,6.9,1013.4,
108,서울,2014-11-12 12,8.8,,290.0,4.8,1013.2,
108,서울,2014-11-12 13,8.9,,270.0,5.7,1012.6,
108,서울,2014-11-12 14,8.8,,270.0,8.0,1012.2,
108,서울,2014-11-12 15,9.3,,270.0,7.3,1012.1,
108,서울,2014-11-12 16,8.6,,270.0,6.8,1012.5,
108,서울,2014-11-12 17,5.8,,290.0,5.3,1014.0,
108,서울,2014-11-12 18,4.0,,270.0,5.7,1015.2,
108,서울,2014-11-12 19,3.0,,270.0,7.2,1016.2,
108,서울,2014-11-12 20,3.0,,270.0,6.7,1016.8,
108,서울,2014-11-12 21,1.4,,270.0,7.8,1018.5,
108,서울,2014-11-12 22,0.3,,290.0,5.6,1020.0,
108,서울,2014-11-12 23,-0.7,,290.0,6.9,1021.0,
108,서울,2014-11-13 00,-1.3,,290.0,5.6,1021.7,
108,서울,2014-11-13 01,-1.7,,270.0,4.8,1022.1,
108,서울,2014-11-13 02,-1.9,,270.0,4.1,1022.3,
108,서울,2014-11-13 03,-2.0,,270.0,2.6,1022.4,
108,서울,2014-11-13 04,-2.1,,290.0,2.7,1022.7,
108,서울,2014-11-13 05,-2.4,,270.0,3.6,1023.1,
108,서울,2014-11-13 06,-2.6,,290.0,3.4,1023.6,
108,서울,2014-11-13 07,-2.9,,290.0,4.1,1023.8,
108,서울,2014-11-13 08,-3.0,,290.0,2.1,1024.3,
108,서울,2014-11-13 09,-1.9,,290.0,4.4,1024.9,
108,서울,2014-11-13 10,-0.7,,290.0,5.1,1024.7,
108,서울,2014-11-13 11,0.2,,290.0,5.7,1024.5,
108,서울,2014-11-13 12,1.3,,320.0,4.2,1024.0,
108,서울,2014-11-13 13,1.9,,290.0,4.8,1023.3,
108,서울,2014-11-13 14,3.4,,250.0,6.2,1022.8,
108,서울,2014-11-13 15,3.5,,290.0,5.7,1022.4,
108,서울,2014-11-13 16,4.0,,290.0,4.4,1022.7,
108,서울,2014-11-13 17,2.5,,290.0,4.2,1023.3,
108,서울,2014-11-13 18,1.1,,270.0,5.0,1023.7,
108,서울,2014-11-13 19,0.6,,270.0,3.1,1024.6,
108,서울,2014-11-13 20,0.4,,270.0,3.0,1024.9,
108,서울,2014-11-13 21,0.0,,270.0,1.3,1025.1,
108,서울,2014-11-13 22,-0.6,,360.0,1.0,1025.0,
108,서울,2014-11-13 23,-1.0,,250.0,0.9,1025.0,
108,서울,2014-11-14 00,-1.2,,0.0,0.4,1024.6,
108,서울,2014-11-14 01,-1.3,,20.0,0.6,1024.4,
108,서울,2014-11-14 02,-0.7,,50.0,2.2,1024.5,
108,서울,2014-11-14 03,-0.1,,20.0,1.2,1024.5,
108,서울,2014-11-14 04,0.1,,360.0,0.6,1024.2,
108,서울,2014-11-14 05,0.1,,200.0,1.4,1024.1,
108,서울,2014-11-14 06,-0.6,0.0,0.0,0.2,1024.1,
108,서울,2014-11-14 07,-0.9,,0.0,0.2,1024.6,
108,서울,2014-11-14 08,-1.0,,20.0,0.9,1024.9,
108,서울,2014-11-14 09,0.8,,20.0,0.8,1025.5,
108,서울,2014-11-14 10,4.4,,200.0,1.4,1025.5,
108,서울,2014-11-14 11,6.4,,290.0,1.7,1025.3,
108,서울,2014-11-14 12,6.9,,320.0,3.7,1025.0,
108,서울,2014-11-14 13,8.5,,290.0,2.7,1024.4,
108,서울,2014-11-14 14,9.5,,270.0,4.9,1024.0,
108,서울,2014-11-14 15,9.0,,250.0,4.8,1024.0,
108,서울,2014-11-14 16,9.4,,290.0,3.4,1024.1,
108,서울,2014-11-14 17,8.8,,250.0,3.3,1024.2,
108,서울,2014-11-14 18,7.5,,230.0,3.1,1024.6,
108,서울,2014-11-14 19,6.9,,250.0,2.1,1025.1,
108,서울,2014-11-14 20,6.6,,270.0,2.4,1025.3,
108,서울,2014-11-14 21,6.5,,270.0,3.8,1025.8,
108,서울,2014-11-14 22,5.5,,320.0,4.1,1026.8,
108,서울,2014-11-14 23,4.2,,290.0,1.5,1027.4,
108,서울,2014-11-15 00,3.4,,320.0,3.2,1028.0,
108,서울,2014-11-15 01,2.2,,360.0,0.6,1028.6,
108,서울,2014-11-15 02,1.7,,270.0,3.0,1029.1,
108,서울,2014-11-15 03,1.8,,320.0,1.4,1028.6,
108,서울,2014-11-15 04,0.8,,270.0,1.3,1029.3,
108,서울,2014-11-15 05,0.8,,290.0,0.8,1030.4,
108,서울,2014-11-15 06,-0.2,,360.0,0.9,1029.7,
108,서울,2014-11-15 07,-0.3,,270.0,1.1,1030.4,
108,서울,2014-11-15 08,0.3,,290.0,1.7,1031.0,
108,서울,2014-11-15 09,2.2,,320.0,2.2,1031.4,
108,서울,2014-11-15 10,4.3,,270.0,3.0,1031.0,
108,서울,2014-11-15 11,5.7,,290.0,1.7,1030.9,
108,서울,2014-11-15 12,6.4,,340.0,1.3,1030.3,
108,서울,2014-11-15 13,8.3,,270.0,2.8,1029.6,
108,서울,2014-11-15 14,8.5,,270.0,3.0,1028.8,
108,서울,2014-11-15 15,9.2,,250.0,4.2,1028.9,
108,서울,2014-11-15 16,8.6,,290.0,3.0,1028.9,
108,서울,2014-11-15 17,7.1,,290.0,3.5,1029.1,
108,서울,2014-11-15 18,6.2,,290.0,2.9,1029.3,
108,서울,2014-11-15 19,5.5,,290.0,1.9,1029.3,
108,서울,2014-11-15 20,5.0,,290.0,1.9,1029.5,
108,서울,2014-11-15 21,4.2,,270.0,1.6,1029.6,
108,서울,2014-11-15 22,3.2,,320.0,0.5,1029.5,
108,서울,2014-11-15 23,2.6,,0.0,0.4,1029.1,
108,서울,2014-11-16 00,2.8,,250.0,1.3,1029.5,
108,서울,2014-11-16 01,3.3,,250.0,1.7,1029.6,
108,서울,2014-11-16 02,3.3,,0.0,0.4,1029.5,
108,서울,2014-11-16 03,3.3,,320.0,0.5,1029.6,
108,서울,2014-11-16 04,3.3,,20.0,1.1,1028.9,
108,서울,2014-11-16 05,3.1,,50.0,2.1,1028.1,
108,서울,2014-11-16 06,2.9,,70.0,1.0,1027.8,
108,서울,2014-11-16 07,2.9,,70.0,0.9,1027.4,
108,서울,2014-11-16 08,2.6,,20.0,0.8,1027.4,
108,서울,2014-11-16 09,3.3,,20.0,1.5,1027.7,
108,서울,2014-11-16 10,5.9,,50.0,0.9,1027.3,
108,서울,2014-11-16 11,8.4,,290.0,0.7,1026.7,
108,서울,2014-11-16 12,9.9,,250.0,1.0,1026.0,
108,서울,2014-11-16 13,11.6,,180.0,2.3,1024.9,
108,서울,2014-11-16 14,12.0,,200.0,2.0,1024.1,
108,서울,2014-11-16 15,11.5,,230.0,2.0,1024.0,
108,서울,2014-11-16 16,11.1,,270.0,2.3,1024.0,
108,서울,2014-11-16 17,9.7,,270.0,2.3,1023.9,
108,서울,2014-11-16 18,8.5,,250.0,2.0,1023.8,
108,서울,2014-11-16 19,8.2,,290.0,3.1,1024.0,
108,서울,2014-11-16 20,8.0,,360.0,0.6,1024.0,
108,서울,2014-11-16 21,7.6,0.0,0.0,0.4,1023.8,
108,서울,2014-11-16 22,7.4,,50.0,1.0,1023.9,
108,서울,2014-11-16 23,7.7,,320.0,1.4,1024.0,
108,서울,2014-11-17 00,5.7,1.0,290.0,3.6,1024.5,
108,서울,2014-11-17 01,5.6,,50.0,1.4,1023.7,
108,서울,2014-11-17 02,5.4,,20.0,2.8,1023.3,
108,서울,2014-11-17 03,5.4,1.5,50.0,2.3,1023.2,
108,서울,2014-11-17 04,4.7,,50.0,2.2,1022.9,
108,서울,2014-11-17 05,4.5,,20.0,1.2,1023.2,
108,서울,2014-11-17 06,4.6,,50.0,0.6,1023.2,
108,서울,2014-11-17 07,4.4,,360.0,0.6,1023.2,
108,서울,2014-11-17 08,4.6,,270.0,1.9,1023.8,
108,서울,2014-11-17 09,5.4,,270.0,3.3,1024.4,
108,서울,2014-11-17 10,6.0,,320.0,2.4,1024.7,
108,서울,2014-11-17 11,6.5,,290.0,3.3,1024.8,
108,서울,2014-11-17 12,8.5,,270.0,3.9,1024.2,
108,서울,2014-11-17 13,8.3,,290.0,3.0,1024.0,
108,서울,2014-11-17 14,8.6,,290.0,3.6,1023.6,
108,서울,2014-11-17 15,8.5,,320.0,2.7,1023.6,
108,서울,2014-11-17 16,8.6,,320.0,2.4,1024.0,
108,서울,2014-11-17 17,8.6,,320.0,3.1,1024.2,
108,서울,2014-11-17 18,7.5,,270.0,2.0,1024.9,
108,서울,2014-11-17 19,6.9,,270.0,3.5,1025.4,
108,서울,2014-11-17 20,6.4,,290.0,1.5,1025.6,
108,서울,2014-11-17 21,5.8,,320.0,2.6,1026.3,
108,서울,2014-11-17 22,5.4,,320.0,3.2,1026.8,
108,서울,2014-11-17 23,4.6,,340.0,3.0,1027.0,
108,서울,2014-11-18 00,3.8,,290.0,1.3,1027.1,
108,서울,2014-11-18 01,3.1,,290.0,1.7,1027.2,
108,서울,2014-11-18 02,2.8,,290.0,1.3,1027.4,
108,서울,2014-11-18 03,2.6,,290.0,1.5,1027.6,
108,서울,2014-11-18 04,2.6,,290.0,2.1,1027.7,
108,서울,2014-11-18 05,2.1,,290.0,1.5,1027.8,
108,서울,2014-11-18 06,2.0,,290.0,1.9,1027.9,
108,서울,2014-11-18 07,1.9,,320.0,1.6,1028.1,
108,서울,2014-11-18 08,1.8,,270.0,1.4,1028.7,
108,서울,2014-11-18 09,3.2,,290.0,1.8,1029.2,
108,서울,2014-11-18 10,4.9,,290.0,2.4,1029.4,
108,서울,2014-11-18 11,6.0,,290.0,3.5,1029.2,
108,서울,2014-11-18 12,7.4,,320.0,3.2,1028.6,
108,서울,2014-11-18 13,8.3,,290.0,3.7,1028.0,
108,서울,2014-11-18 14,9.5,,320.0,2.9,1027.6,
108,서울,2014-11-18 15,10.1,,270.0,3.1,1027.3,
108,서울,2014-11-18 16,9.8,,270.0,4.2,1027.6,
108,서울,2014-11-18 17,8.0,,290.0,3.6,1027.7,
108,서울,2014-11-18 18,6.7,,290.0,1.3,1028.0,
108,서울,2014-11-18 19,5.6,,0.0,0.3,1028.6,
108,서울,2014-11-18 20,5.0,,320.0,1.0,1028.8,
108,서울,2014-11-18 21,4.8,,290.0,2.0,1029.1,
108,서울,2014-11-18 22,4.7,,290.0,2.2,1029.1,
108,서울,2014-11-18 23,3.7,,290.0,2.5,1029.1,
108,서울,2014-11-19 00,3.0,,270.0,1.9,1029.0,
108,서울,2014-11-19 01,2.3,,250.0,1.4,1028.9,
108,서울,2014-11-19 02,1.6,,70.0,0.7,1029.1,
108,서울,2014-11-19 03,1.2,,50.0,1.5,1029.3,
108,서울,2014-11-19 04,0.9,,50.0,1.3,1029.0,
108,서울,2014-11-19 05,0.6,,20.0,1.0,1029.2,
108,서울,2014-11-19 06,0.2,,20.0,2.3,1029.1,
108,서울,2014-11-19 07,-0.2,,50.0,2.5,1029.1,
108,서울,2014-11-19 08,-0.5,,20.0,1.4,1030.0,
108,서울,2014-11-19 09,1.8,,50.0,2.3,1030.2,
108,서울,2014-11-19 10,4.7,,50.0,3.5,1029.7,
108,서울,2014-11-19 11,7.1,,70.0,1.9,1029.4,
108,서울,2014-11-19 12,8.7,,70.0,1.8,1028.5,
108,서울,2014-11-19 13,11.5,,160.0,1.5,1027.3,
108,서울,2014-11-19 14,11.8,,340.0,1.9,1026.6,
108,서울,2014-11-19 15,12.1,,290.0,2.0,1026.1,
108,서울,2014-11-19 16,11.9,,250.0,2.1,1025.7,
108,서울,2014-11-19 17,10.1,,360.0,2.1,1025.7,
108,서울,2014-11-19 18,8.9,,320.0,1.9,1025.8,
108,서울,2014-11-19 19,8.0,,290.0,2.3,1026.2,
108,서울,2014-11-19 20,7.5,,320.0,1.9,1026.7,
108,서울,2014-11-19 21,7.0,,320.0,1.9,1027.0,
108,서울,2014-11-19 22,6.2,,0.0,0.2,1027.2,
108,서울,2014-11-19 23,5.5,,20.0,1.9,1027.0,
108,서울,2014-11-20 00,5.0,,70.0,1.6,1026.6,
108,서울,2014-11-20 01,4.6,,20.0,1.6,1026.5,
108,서울,2014-11-20 02,4.3,,70.0,1.5,1026.2,
108,서울,2014-11-20 03,4.0,,70.0,1.2,1025.9,
108,서울,2014-11-20 04,3.8,,50.0,2.2,1025.6,
108,서울,2014-11-20 05,3.9,,50.0,1.6,1026.0,
108,서울,2014-11-20 06,3.7,,50.0,1.9,1026.1,
108,서울,2014-11-20 07,2.8,,50.0,1.8,1026.2,
108,서울,2014-11-20 08,2.8,,20.0,1.9,1026.5,
108,서울,2014-11-20 09,4.7,,50.0,2.4,1026.7,
108,서울,2014-11-20 10,6.9,,50.0,3.0,1026.4,
108,서울,2014-11-20 11,9.0,,70.0,1.9,1026.1,
108,서울,2014-11-20 12,11.0,,70.0,1.9,1025.3,
108,서울,2014-11-20 13,13.2,,180.0,1.5,1024.3,
108,서울,2014-11-20 14,14.3,,200.0,1.7,1023.7,
108,서울,2014-11-20 15,13.9,,290.0,2.1,1023.6,
108,서울,2014-11-20 16,13.4,,250.0,2.9,1023.6,
108,서울,2014-11-20 17,12.2,,270.0,3.5,1023.8,
108,서울,2014-11-20 18,10.6,,290.0,2.2,1024.0,
108,서울,2014-11-20 19,9.7,,290.0,1.9,1024.2,
108,서울,2014-11-20 20,8.8,,320.0,0.5,1024.0,
108,서울,2014-11-20 21,8.3,,0.0,0.1,1024.0,
108,서울,2014-11-20 22,7.8,,360.0,0.6,1024.3,
108,서울,2014-11-20 23,7.1,,20.0,1.4,1024.1,
108,서울,2014-11-21 00,6.9,,20.0,2.5,1023.9,
108,서울,2014-11-21 01,6.7,,50.0,2.1,1023.9,
108,서울,2014-11-21 02,6.6,,50.0,2.0,1023.9,
108,서울,2014-11-21 03,6.8,,50.0,1.8,1023.8,
108,서울,2014-11-21 04,6.8,,50.0,1.5,1023.8,
108,서울,2014-11-21 05,6.5,,50.0,3.2,1023.4,
108,서울,2014-11-21 06,6.1,,50.0,2.8,1023.4,
108,서울,2014-11-21 07,6.0,,50.0,2.8,1023.5,
108,서울,2014-11-21 08,6.0,,50.0,2.4,1023.9,
108,서울,2014-11-21 09,7.8,,50.0,2.9,1024.3,
108,서울,2014-11-21 10,9.8,,50.0,1.9,1024.1,
108,서울,2014-11-21 11,11.9,,50.0,2.1,1023.5,
108,서울,2014-11-21 12,14.4,,360.0,0.9,1022.5,
108,서울,2014-11-21 13,15.9,,200.0,2.6,1021.5,
108,서울,2014-11-21 14,15.8,,230.0,5.0,1021.0,
108,서울,2014-11-21 15,15.5,,200.0,2.9,1020.7,
108,서울,2014-11-21 16,14.9,,200.0,3.9,1021.0,
108,서울,2014-11-21 17,14.4,,230.0,2.9,1021.0,
108,서울,2014-11-21 18,14.2,,230.0,3.7,1021.4,
108,서울,2014-11-21 19,14.0,,230.0,3.8,1021.6,
108,서울,2014-11-21 20,13.6,,200.0,4.1,1021.9,
108,서울,2014-11-21 21,13.3,,230.0,3.8,1022.3,
108,서울,2014-11-21 22,13.0,,230.0,3.8,1022.8,
108,서울,2014-11-21 23,12.7,,250.0,2.8,1023.1,
108,서울,2014-11-22 00,12.6,,230.0,2.6,1023.4,
